Time,Central,Tipo Central,Generacion_MWh,Tecnologia,Clasificacion,Codigo Central
2017-08-28T09:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T10:00:00Z,Solar Loma Los Colorados,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T11:00:00Z,Solar Loma Los Colorados,Solar,"0,20",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T12:00:00Z,Solar Loma Los Colorados,Solar,"0,60",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T13:00:00Z,Solar Loma Los Colorados,Solar,"0,80",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T14:00:00Z,Solar Loma Los Colorados,Solar,"0,80",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T15:00:00Z,Solar Loma Los Colorados,Solar,"0,80",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T16:00:00Z,Solar Loma Los Colorados,Solar,"0,60",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T17:00:00Z,Solar Loma Los Colorados,Solar,"0,60",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T18:00:00Z,Solar Loma Los Colorados,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T19:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T20:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T21:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T22:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T23:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-29T00:00:00Z,Solar Loma Los Colorados,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Loma Los Colorados
2017-08-28T01:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T02:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T03:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T04:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T05:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T06:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T07:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T08:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T09:00:00Z,Solar Luz del Norte,Solar,"21,91",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T10:00:00Z,Solar Luz del Norte,Solar,"75,21",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T11:00:00Z,Solar Luz del Norte,Solar,"62,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T12:00:00Z,Solar Luz del Norte,Solar,"59,57",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T13:00:00Z,Solar Luz del Norte,Solar,"9,26",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T14:00:00Z,Solar Luz del Norte,Solar,"66,27",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T15:00:00Z,Solar Luz del Norte,Solar,"110,94",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T16:00:00Z,Solar Luz del Norte,Solar,"111,32",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T17:00:00Z,Solar Luz del Norte,Solar,"109,68",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T18:00:00Z,Solar Luz del Norte,Solar,"103,42",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T19:00:00Z,Solar Luz del Norte,Solar,"52,89",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T20:00:00Z,Solar Luz del Norte,Solar,"2,24",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T21:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T22:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T23:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-29T00:00:00Z,Solar Luz del Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Luz del Norte
2017-08-28T01:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T02:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T03:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T04:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T05:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T06:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T07:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T08:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T09:00:00Z,Solar Luna,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T10:00:00Z,Solar Luna,Solar,"1,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T11:00:00Z,Solar Luna,Solar,"1,90",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T12:00:00Z,Solar Luna,Solar,"2,40",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T13:00:00Z,Solar Luna,Solar,"2,80",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T14:00:00Z,Solar Luna,Solar,"2,90",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T15:00:00Z,Solar Luna,Solar,"2,80",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T16:00:00Z,Solar Luna,Solar,"2,60",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T17:00:00Z,Solar Luna,Solar,"2,20",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T18:00:00Z,Solar Luna,Solar,"1,50",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T19:00:00Z,Solar Luna,Solar,"0,70",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T20:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T21:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T22:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T23:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-29T00:00:00Z,Solar Luna,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Luna
2017-08-28T01:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T02:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T03:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T04:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T05:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T06:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T07:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T08:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T09:00:00Z,Solar Lalackama 2,Solar,"3,22",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T10:00:00Z,Solar Lalackama 2,Solar,"8,89",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T11:00:00Z,Solar Lalackama 2,Solar,"7,34",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T12:00:00Z,Solar Lalackama 2,Solar,"7,08",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T13:00:00Z,Solar Lalackama 2,Solar,"8,35",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T14:00:00Z,Solar Lalackama 2,Solar,"7,18",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T15:00:00Z,Solar Lalackama 2,Solar,"14,13",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T16:00:00Z,Solar Lalackama 2,Solar,"14,31",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T17:00:00Z,Solar Lalackama 2,Solar,"14,35",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T18:00:00Z,Solar Lalackama 2,Solar,"10,98",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T19:00:00Z,Solar Lalackama 2,Solar,"4,72",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T20:00:00Z,Solar Lalackama 2,Solar,"0,22",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T21:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T22:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T23:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-29T00:00:00Z,Solar Lalackama 2,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lalackama 2
2017-08-28T01:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T02:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T03:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T04:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T05:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T06:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T07:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T08:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T09:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T10:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T11:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T12:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T13:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T14:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T15:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T16:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T17:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T18:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T19:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T20:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T21:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T22:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T23:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-29T00:00:00Z,Solar El Pilar - Los Amarillos,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar El Pilar - Los Amarillos
2017-08-28T01:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T02:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T03:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T04:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T05:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T06:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T07:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T08:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T09:00:00Z,Solar Sol,Solar,"0,10",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T10:00:00Z,Solar Sol,Solar,"1,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T11:00:00Z,Solar Sol,Solar,"1,90",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T12:00:00Z,Solar Sol,Solar,"2,40",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T13:00:00Z,Solar Sol,Solar,"2,80",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T14:00:00Z,Solar Sol,Solar,"2,90",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T15:00:00Z,Solar Sol,Solar,"2,80",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T16:00:00Z,Solar Sol,Solar,"2,60",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T17:00:00Z,Solar Sol,Solar,"2,20",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T18:00:00Z,Solar Sol,Solar,"1,50",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T19:00:00Z,Solar Sol,Solar,"0,60",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T20:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T21:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T22:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T23:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-29T00:00:00Z,Solar Sol,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Sol
2017-08-28T01:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T02:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T03:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T04:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T05:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T06:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T07:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T08:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T09:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T10:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T11:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T12:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T13:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T14:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T15:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T16:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T17:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T18:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T19:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T20:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T21:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T22:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T23:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-29T00:00:00Z,Solar Lagunilla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Lagunilla
2017-08-28T01:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T02:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T03:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T04:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T05:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T06:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T07:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T08:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T09:00:00Z,Solar Carrera Pinto,Solar,"7,79",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T10:00:00Z,Solar Carrera Pinto,Solar,"46,43",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T11:00:00Z,Solar Carrera Pinto,Solar,"72,17",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T12:00:00Z,Solar Carrera Pinto,Solar,"68,76",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T13:00:00Z,Solar Carrera Pinto,Solar,"73,43",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T14:00:00Z,Solar Carrera Pinto,Solar,"63,08",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T15:00:00Z,Solar Carrera Pinto,Solar,"41,16",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T16:00:00Z,Solar Carrera Pinto,Solar,"44,34",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T17:00:00Z,Solar Carrera Pinto,Solar,"61,19",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T18:00:00Z,Solar Carrera Pinto,Solar,"59,78",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T19:00:00Z,Solar Carrera Pinto,Solar,"28,83",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T20:00:00Z,Solar Carrera Pinto,Solar,"0,76",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T21:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T22:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T23:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-29T00:00:00Z,Solar Carrera Pinto,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Carrera Pinto
2017-08-28T01:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T02:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T03:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T04:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T05:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T06:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T07:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T08:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T09:00:00Z,Solar Pampa Solar Norte,Solar,"5,24",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T10:00:00Z,Solar Pampa Solar Norte,Solar,"33,99",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T11:00:00Z,Solar Pampa Solar Norte,Solar,"27,23",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T12:00:00Z,Solar Pampa Solar Norte,Solar,"26,14",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T13:00:00Z,Solar Pampa Solar Norte,Solar,"31,69",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T14:00:00Z,Solar Pampa Solar Norte,Solar,"26,13",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T15:00:00Z,Solar Pampa Solar Norte,Solar,"26,14",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T16:00:00Z,Solar Pampa Solar Norte,Solar,"3,01",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T17:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T18:00:00Z,Solar Pampa Solar Norte,Solar,"22,38",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T19:00:00Z,Solar Pampa Solar Norte,Solar,"26,62",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T20:00:00Z,Solar Pampa Solar Norte,Solar,"1,28",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T21:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T22:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T23:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-29T00:00:00Z,Solar Pampa Solar Norte,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar Pampa Solar Norte
2017-08-28T01:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T02:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T03:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T04:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T05:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T06:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T07:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T08:00:00Z,Solar La Silla,Solar,"0,00",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T09:00:00Z,Solar La Silla,Solar,"0,16",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T10:00:00Z,Solar La Silla,Solar,"1,07",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T11:00:00Z,Solar La Silla,Solar,"1,40",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T12:00:00Z,Solar La Silla,Solar,"1,41",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T13:00:00Z,Solar La Silla,Solar,"1,38",Solar Fotovoltaica,ERNC,Solar La Silla
2017-08-28T14:00:00Z,Solar La Silla,Solar,"1,36",Solar Fotovoltaica,ERNC,Solar La Silla
