"Código Establecimiento","Nombre Establecimiento","ID Comuna","Nombre Comuna","TNE Ed. Básica","TNE Ed. Media","Total TNE"
"597","ESCUELA BASICA PEDRO PABLO MUNOZ","4104","LA HIGUERA","25","","25"
"598","ESCUELA DE PUNTA DE CHOROS","4104","LA HIGUERA","1","","1"
"599","ESCUELA JOSE SANTOS OSSA","4104","LA HIGUERA","13","","13"
"602","ESCUELA BASICA CARLOS CONDELL","4104","LA HIGUERA","21","","21"
"604","ESCUELA DE PUNTA COLORADA","4104","LA HIGUERA","5","","5"
"606","ESCUELA BASICA SAN ANDRES","4104","LA HIGUERA","2","","2"
"608","ESCUELA DE LOS CHOROS","4104","LA HIGUERA","2","","2"
"609","INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO","4102","COQUIMBO","","291","291"
"610","LICEO INDUSTRIAL JOSE TOMAS DE URMENETA","4102","COQUIMBO","","322","322"
"611","LICEO DIEGO PORTALES","4102","COQUIMBO","","120","120"
"612","ESCUELA GUILLERMO CERECEDA","4102","COQUIMBO","26","","26"
"613","COLEGIO DE ARTES CLAUDIO ARRAU","4102","COQUIMBO","64","108","172"
"614","ESCUELA PRESIDENTE ANIBAL PINTO","4102","COQUIMBO","32","","32"
"615","ESCUELA COQUIMBO","4102","COQUIMBO","23","","23"
"616","ESCUELA CARDENAL JOSE MARIA CARO","4102","COQUIMBO","71","","71"
"617","COLEGIO SANTA CECILIA","4102","COQUIMBO","18","","18"
"618","ESCUELA SANTO TOMAS DE AQUINO","4102","COQUIMBO","70","","70"
"620","ESCUELA JOSE ALFARO ALFARO","4102","COQUIMBO","32","","32"
"621","ESCUELA BASICA MARIO MUNOZ SILVA","4102","COQUIMBO","18","","18"
"623","CENTRO LABORAL JEAN PIAGET","4102","COQUIMBO","18","3","21"
"624","ESCUELA DIFERENCIAL JUAN SANDOVAL C.","4102","COQUIMBO","9","","9"
"625","ESCUELA TOMASA OLIVARES CAAMANO","4102","COQUIMBO","21","","21"
"626","ESCUELA BASICA DAVID LEON TAPIA","4102","COQUIMBO","60","","60"
"628","ESCUELA DE PENUELAS","4102","COQUIMBO","15","","15"
"629","COLEGIO PABLO NERUDA","4102","COQUIMBO","43","69","112"
"630","COLEGIO LA HERRADURA","4102","COQUIMBO","32","","32"
"631","ESCUELA SAN RAFAEL","4102","COQUIMBO","31","","31"
"632","ESCUELA BASICA MANUEL DE SALAS","4102","COQUIMBO","42","","42"
"634","ESCUELA DE HUACHALALUME","4102","COQUIMBO","9","","9"
"635","ESCUELA DE TOTORALILLO","4102","COQUIMBO","1","","1"
"637","ESCUELA LUCILA GODOY ALCAYAGA","4102","COQUIMBO","27","","27"
"639","ESCUELA DE LAS BARRANCAS","4102","COQUIMBO","2","","2"
"641","ESCUELA DE LAS CARDAS","4102","COQUIMBO","5","","5"
"642","ESCUELA DE EL PENON","4102","COQUIMBO","16","","16"
"643","ESCUELA DE TAMBILLOS","4102","COQUIMBO","11","","11"
"644","ESCUELA DE PUERTO ALDEA","4102","COQUIMBO","4","","4"
"646","COLEGIO BERNARDO O´HIGGINS","4102","COQUIMBO","90","235","325"
"647","COLEGIO MANUEL MONTT","4102","COQUIMBO","24","26","50"
"648","COLEGIO SANTA MARTA","4102","COQUIMBO","95","147","242"
"649","COLEGIO PARTICULAR GABRIELA MISTRAL","4102","COQUIMBO","102","137","239"
"650","ESCUELA PARTICULAR METODISTA","4102","COQUIMBO","39","","39"
"655","COLEGIO PARTICULAR SAN IGNACIO","4102","COQUIMBO","35","","35"
"656","LICEO PEDRO REGALADO S. VIDELA O.","4103","ANDACOLLO","","63","63"
"657","ESCUELA LUIS CRUZ MARTINEZ","4103","ANDACOLLO","27","","27"
"658","ESCUELA PATRICIO LYNCH","4103","ANDACOLLO","16","","16"
"661","ESCUELA LUIS AMENABAR OSSA","4103","ANDACOLLO","1","","1"
"664","COLEGIO PARROQUIAL DE ANDACOLLO","4103","ANDACOLLO","76","44","120"
"665","LICEO CARLOS ROBERTO MONDACA CORTES","4106","VICUÑA","","114","114"
"666","ESCUELA BASICA LUCILA GODOY ALCAYAGA","4106","VICUÑA","28","","28"
"668","ESCUELA EDMUNDO VIDAL CARDENAS","4106","VICUÑA","24","","24"
"669","ESCUELA NEFTALI REYES","4106","VICUÑA","15","","15"
"671","ESCUELA RIOS DE ELQUI","4106","VICUÑA","11","","11"
"672","ESCUELA DE DIAGUITAS JUAN TORRES M.","4106","VICUÑA","15","","15"
"673","ESCUELA JOSE ABELARDO NUNEZ","4106","VICUÑA","16","","16"
"676","ESCUELA DE SAN CARLOS","4106","VICUÑA","1","","1"
"678","ESCUELA AMELIA BARAHONA MUJICA","4106","VICUÑA","10","","10"
"680","ESCUELA FEDERICO BARNES PAYNE","4106","VICUÑA","6","","6"
"681","ESCUELA DE EL ARENAL","4106","VICUÑA","3","","3"
"682","ESCUELA DAGOBERTO CAMPOS NUNEZ","4106","VICUÑA","7","","7"
"683","ESCUELA DE LA CALERA","4106","VICUÑA","3","","3"
"686","ESCUELA MARIO AQUILES RODRIGUEZ","4105","PAIGUANO","3","","3"
"688","ESCUELA DE CHAPILCA","4106","VICUÑA","4","","4"
"689","ESCUELA DE VARILLAR","4106","VICUÑA","3","","3"
"690","COLEGIO ANTONIO VARAS","4106","VICUÑA","64","79","143"
"691","ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO","4105","PAIGUANO","17","","17"
"692","ESCUELA JERONIMO GODOY VILLANUEVA","4105","PAIGUANO","18","","18"
"693","ESCUELA MUNICIPAL QUEBRADA DE PAIHUANO","4105","PAIGUANO","4","","4"
"694","ESCUELA GABRIELA MISTRAL","4105","PAIGUANO","7","","7"
"696","ESCUELA MUNICIPAL LA ORTIGA","4105","PAIGUANO","1","","1"
"697","ESCUELA MUNICIPAL ALCOHUAZ","4105","PAIGUANO","3","","3"
"701","LICEO ESTELA AVILA DE PERRY","4301","OVALLE","","119","119"
"704","LICEO ALEJANDRO ALVAREZ JOFRE","4301","OVALLE","10","160","170"
"705","LICEO POLITECNICO DE OVALLE","4301","OVALLE","","344","344"
"706","COLEGIO FRAY JORGE","4301","OVALLE","65","","65"
"707","ESCUELA BASICA HELENE LANG","4301","OVALLE","77","","77"
"708","ESCUELA ANTONIO TIRADO LANAS","4301","OVALLE","55","","55"
"709","ESCUELA BASICA OSCAR ARAYA MOLINA","4301","OVALLE","37","","37"
"710","ESCUELA BASICA JOSE TOMAS OVALLE B.","4301","OVALLE","22","","22"
"711","ESCUELA GUARDIAMARINA ERNESTO RIQUELME V","4301","OVALLE","31","","31"
"712","ESCUELA BÁSICA ARTURO ALESSANDRI PALMA","4301","OVALLE","46","","46"
"713","ESCUELA ARTURO VILLALON SIEULANNE","4301","OVALLE","31","","31"
"714","ESCUELA BASICA VISTA HERMOSA","4301","OVALLE","44","","44"
"715","ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME","4301","OVALLE","20","","20"
"716","ESC.PADRE JOSEPH BENEDIKT STEGMEIER","4301","OVALLE","45","","45"
"718","ESCUELA MARCOS MACUADA OGALDE","4301","OVALLE","12","","12"
"719","COLEGIO YUNGAY","4301","OVALLE","9","","9"
"721","ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ","4301","OVALLE","68","","68"
"722","ESC. HEBERTO VELAZQUEZ VELAZQUEZ","4301","OVALLE","17","","17"
"723","ESCUELA VILLORRIO EL TALHUEN","4301","OVALLE","4","","4"
"725","ESCUELA EL CRISOL","4301","OVALLE","20","","20"
"728","ESCUELA EL ALGARROBO","4301","OVALLE","1","","1"
"729","ESCUELA BASICA LOS OLIVOS","4301","OVALLE","8","","8"
"730","ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA","4301","OVALLE","13","","13"
"731","ESCUELA EL TRAPICHE","4301","OVALLE","3","","3"
"733","ESCUELA PADRE DAMIAN HEREDIA","4301","OVALLE","9","","9"
"736","ESCUELA BASICA LOS SOSSAS","4301","OVALLE","1","","1"
"737","ESCUELA BASICA VALENTIN LETELIER","4301","OVALLE","7","","7"
"740","ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS","4301","OVALLE","14","","14"
"743","ESCUELA CARACHILLA","4301","OVALLE","1","","1"
"744","ESCUELA ORURO","4301","OVALLE","3","","3"
"745","ESCUELA LA HIGUERA DE PALOMA","4301","OVALLE","1","","1"
"747","ESCUELA CERRO TAMAYA","4301","OVALLE","6","","6"
"749","ESCUELA TRANQUE RECOLETA","4301","OVALLE","1","","1"
"750","ESCUELA ELVIRA DEL CARMEN OCHOA  AVILES","4301","OVALLE","5","","5"
"752","ESCUELA VALLE HERMOSO","4301","OVALLE","3","","3"
"753","ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL","4301","OVALLE","18","","18"
"754","ESCUELA LA ARAUCANA","4301","OVALLE","3","","3"
"755","ESCUELA CANELILLA","4301","OVALLE","1","","1"
"756","ESCUELA SANTA CATALINA","4301","OVALLE","2","","2"
"757","ESCUELA BASICA EL GUINDO","4301","OVALLE","10","","10"
"759","ESCUELA BASICA GASPAR CABRALES","4301","OVALLE","3","","3"
"763","COLEGIO SAN JUAN BAUTISTA","4301","OVALLE","96","99","195"
"766","COLEGIO SANTA MARIA EUFRASIA","4301","OVALLE","133","192","325"
"767","COLEGIO PARTICULAR GABRIELA MISTRAL","4301","OVALLE","43","41","84"
"768","COLEGIO LA PROVIDENCIA","4301","OVALLE","","373","373"
"769","COLEGIO SAN VIATOR","4301","OVALLE","101","178","279"
"771","ESCUELA PARTICULAR EL ARRAYAN","4301","OVALLE","1","","1"
"772","LICEO AGRICOLA DE OVALLE TADEO PERRY BARN","4301","OVALLE","","113","113"
"773","ESCUELA SAMO ALTO","4305","RIO HURTADO","7","","7"
"774","COLEGIO PICHASCA","4305","RIO HURTADO","21","52","73"
"775","ESCUELA BASICA DE FUNDINA","4305","RIO HURTADO","1","","1"
"776","ES.BAS.SAN PEDRO DE RIO HURTADO","4305","RIO HURTADO","1","","1"
"777","ESC.BASICA  HIJOS DE EL CHANAR","4305","RIO HURTADO","4","","4"
"780","ESCUELA BASICA TABAQUEROS","4305","RIO HURTADO","1","","1"
"784","ESCUELA BASICA  HUAMPULLA","4305","RIO HURTADO","3","","3"
"798","ESCUELA EL PALQUI","4303","MONTE PATRIA","58","","58"
"799","COLEGIO REPUBLICA DE CHILE","4303","MONTE PATRIA","23","66","89"
"800","ESCUELA HUATULAME","4303","MONTE PATRIA","12","","12"
"802","LICEO PRESIDENTE EDUARDO FREI MONTALVA","4303","MONTE PATRIA","","123","123"
"803","ESC.CONCENTRACION FRONTERIZA DE TULAHUEN","4303","MONTE PATRIA","17","","17"
"804","ESCUELA BASICA WENCESLAO VARGAS","4303","MONTE PATRIA","18","","18"
"806","ESCUELA FRONTERA LAS RAMADAS","4303","MONTE PATRIA","3","","3"
"812","ESCUELA SOL DE LAS PRADERAS","4303","MONTE PATRIA","1","","1"
"814","ESCUELA BASICA EL TAYAN","4303","MONTE PATRIA","6","","6"
"817","ESCUELA NUEVA ESPERANZA DE PEJERREYES","4303","MONTE PATRIA","1","","1"
"818","ESCUELA LOS CLONQUIS","4303","MONTE PATRIA","2","","2"
"819","ESCUELA BUENAVENTURA","4303","MONTE PATRIA","2","","2"
"820","ESCUELA SOL DEL CUYANO","4303","MONTE PATRIA","1","","1"
"821","ESCUELA DE FLOR DEL VALLE","4303","MONTE PATRIA","16","","16"
"824","ESCUELA HEROES DE CHILE","4303","MONTE PATRIA","1","","1"
"826","ESCUELA BASICA HACIENDA VALDIVIA","4303","MONTE PATRIA","1","","1"
"827","COLEGIO RIO GRANDE","4303","MONTE PATRIA","17","","17"
"830","ESCUELA MARCELA PAZ","4303","MONTE PATRIA","2","","2"
"833","ESCUELA SANTA BERNARDITA","4303","MONTE PATRIA","4","","4"
"836","ESCUELA INES DE SUAREZ","4303","MONTE PATRIA","1","","1"
"837","ESCUELA ESPERANZA DE HUANA","4303","MONTE PATRIA","5","","5"
"838","ESCUELA PROFESOR MANUEL ORTIZ QUINTANA","4303","MONTE PATRIA","3","","3"
"839","ESCUELA CHILECITO","4303","MONTE PATRIA","3","","3"
"841","ESCUELA PULPICA","4303","MONTE PATRIA","1","","1"
"844","ESCUELA PARTICULAR CERRILLOS DE RAPEL","4303","MONTE PATRIA","5","","5"
"845","LICEO SAMUEL ROMAN ROJAS","4302","COMBARBALA","","86","86"
"847","ESCUELA BASICA AMERICA","4302","COMBARBALA","72","","72"
"848","ESCUELA ALEJANDRO CHELEN ROJAS","4303","MONTE PATRIA","34","","34"
"849","ESCUELA BASICA JUANITA FERNANDEZ SOLAR","4302","COMBARBALA","17","","17"
"850","ESCUELA JUAN LUIS SAN FUENTES","4302","COMBARBALA","15","","15"
"851","ESCUELA BASICA ARTURO PEREZ CANTO","4302","COMBARBALA","19","","19"
"852","ESCUELA BASICA PEDRO DE VALDIVIA","4302","COMBARBALA","22","","22"
"857","ESCUELA LOS MORALES","4303","MONTE PATRIA","7","","7"
"859","ESCUELA REBECA MATTE DE INIGUEZ","4302","COMBARBALA","2","","2"
"864","ESCUELA BASICA ALBERTO ORREGO LUCO","4302","COMBARBALA","1","","1"
"868","ESCUELA AMERICA DE SUR","4302","COMBARBALA","4","","4"
"869","ESCUELA BASICA REBECA PONCE DE LEON V.","4302","COMBARBALA","3","","3"
"870","ESCUELA BASICA CAMILO HENRIQUEZ GONZALEZ","4302","COMBARBALA","7","","7"
"874","ESCUELA BASICA LAURITA VICUNA","4302","COMBARBALA","1","","1"
"876","ESCUELA BASICA CLAUDIO MATTE","4302","COMBARBALA","10","","10"
"879","ESCUELA BASICA BENJAMIN VICUNA MACKENNA","4302","COMBARBALA","1","","1"
"888","ESCUELA BASICA BOSQUE DE QUILLAY","4302","COMBARBALA","2","","2"
"896","ESCUELA PARTICULAR LA COLORADA","4302","COMBARBALA","3","","3"
"897","ESCUELA BELGICA","4304","PUNITAQUI","45","","45"
"902","ESCUELA BASICA EL TABACO","4301","OVALLE","1","","1"
"904","ESCUELA CAMPO LINDO","4301","OVALLE","1","","1"
"905","ESCUELA CHALINGA","4301","OVALLE","1","","1"
"906","ESCUELA LOS CANELOS","4301","OVALLE","1","","1"
"907","ESCUELA HIJOS DEL PERAL","4304","PUNITAQUI","3","","3"
"910","ESC.BASICA SAN ANTONIO DE LA VILLA","4301","OVALLE","2","","2"
"914","ESCUELA PENA BLANCA","4301","OVALLE","2","","2"
"916","ESCUELA BARRAZA BAJO","4301","OVALLE","2","","2"
"924","ESCUELA LOS ACACIOS","4301","OVALLE","4","","4"
"925","ESCUELA BASICA VILLA LOS QUILES","4304","PUNITAQUI","2","","2"
"928","ESCUELA BASICA GRANEROS","4304","PUNITAQUI","2","","2"
"932","ESCUELA UNION CAMPESINA","4301","OVALLE","6","","6"
"934","ESCUELA BEATRIZ VEGA VEGA","4304","PUNITAQUI","1","","1"
"935","ESCUELA SALALA","4301","OVALLE","3","","3"
"937","ESCUELA ALCONES BAJOS","4301","OVALLE","22","","22"
"943","ESCUELA PADRE PABLO DIEHL HARTMAN","4301","OVALLE","1","","1"
"946","ESCUELA TERESITA DE LOS ANDES","4304","PUNITAQUI","9","","9"
"947","ESCUELA AURORA DE CHILE","4301","OVALLE","12","","12"
"950","ESCUELA LA CEBADAS","4301","OVALLE","3","","3"
"953","ESCUELA PATRICIO ZEBALLOS","4301","OVALLE","12","","12"
"954","ESCUELA EL AJIAL DE QUILE","4304","PUNITAQUI","2","","2"
"956","ESCUELA PORTEZUELOS BLANCOS","4304","PUNITAQUI","1","","1"
"957","ESCUELA EL CIENAGO","4304","PUNITAQUI","2","","2"
"959","COLEGIO PARTICULAR SALI HOCHSCHILD","4304","PUNITAQUI","27","","27"
"963","ESCUELA PARTICULAR EL TENIENTE","4301","OVALLE","3","","3"
"964","ESCUELA BASICA MUNICIPAL DE ADULTOS","4201","ILLAPEL","","8","8"
"967","LICEO DOMINGO ORTIZ DE ROZAS","4201","ILLAPEL","","189","189"
"968","LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES","4201","ILLAPEL","","171","171"
"969","ESCUELA BASICA VALLE DEL CHOAPA","4201","ILLAPEL","50","","50"
"970","ESCUELA JUAN CARRASCO RISCO","4201","ILLAPEL","14","","14"
"971","ESCUELA BASICA SAN RAFAEL DE ROZAS","4201","ILLAPEL","59","","59"
"972","ESCUELA BASICA JORGE ARACENA RAMOS","4201","ILLAPEL","18","","18"
"973","ESCUELA BASICA CLEMENCIA VILLARROEL","4201","ILLAPEL","5","","5"
"974","ESCUELA BASICA CAMILO HENRIQUEZ","4201","ILLAPEL","7","","7"
"976","ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA","4201","ILLAPEL","8","","8"
"977","ESCUELA BASICA GRACIELA DIAZ ALLENDE","4201","ILLAPEL","6","","6"
"981","ESCUELA BASICA CHOAPA LINDO","4201","ILLAPEL","2","","2"
"982","ESCUELA BASICA VILLA LOS NARANJOS","4201","ILLAPEL","35","9","44"
"986","ESCUELA BASICA LAS CHINCHILLAS DE COCOU","4201","ILLAPEL","1","","1"
"987","COLEGIO SANTA TERESA","4201","ILLAPEL","87","90","177"
"988","LICEO PARTICULAR LUIS ALBERTO VERA","4201","ILLAPEL","","128","128"
"990","ESCUELA PARTICULAR LAS CANAS","4201","ILLAPEL","14","","14"
"995","ESCUELA PARTICULAR CAREN","4201","ILLAPEL","14","","14"
"1000","ESCUELA PARTICULAR SAN ENRIQUE","4201","ILLAPEL","2","","2"
"1002","ESCUELA PARTICULAR EL SOCAVON","4201","ILLAPEL","1","","1"
"1006","ESCUELA MANUEL JOSE IRARRAZAVAL","4201","ILLAPEL","4","","4"
"1007","ESCUELA PARTICULAR CANAS DE MICHIO","4201","ILLAPEL","1","","1"
"1013","LICEO DE SALAMANCA","4204","SALAMANCA","","57","57"
"1014","ESCUELA MATILDE SALAMANCA","4204","SALAMANCA","27","","27"
"1015","ESCUELA BASICA DIAGUITAS DE CHALINGA","4204","SALAMANCA","11","","11"
"1016","ESCUELA TRANQUILLA","4204","SALAMANCA","9","","9"
"1017","ESCUELA BASICA BERTA HIDALGO BARAHONA","4204","SALAMANCA","10","","10"
"1018","ESCUELA EL TAMBO","4204","SALAMANCA","8","","8"
"1019","ESCUELA BASICA  CHILLEPIN","4204","SALAMANCA","15","","15"
"1020","ESCUELA BASICA GUISELA GAMBOA SALINAS","4204","SALAMANCA","14","","14"
"1021","ESCUELA ZAPALLAR","4204","SALAMANCA","3","","3"
"1022","ESCUELA COIRON","4204","SALAMANCA","5","","5"
"1027","ESCUELA BASICA QUELEN BAJO","4204","SALAMANCA","3","","3"
"1030","ESC.BASICA GUILLERMO BARRIOS VARGAS","4204","SALAMANCA","1","","1"
"1031","ESCUELA BASICA JULIO ECHAVARRIA","4204","SALAMANCA","9","","9"
"1032","ESCUELA BASICA SAN AGUSTIN","4204","SALAMANCA","6","","6"
"1033","ESCUELA BASICA PANGUESILLO","4204","SALAMANCA","8","","8"
"1036","COLEGIO PARTICULAR SAN FRANCISCO DE ASIS","4204","SALAMANCA","56","31","87"
"1037","ESCUELA PARTICULAR HUANQUE","4204","SALAMANCA","2","","2"
"1038","ESCUELA PARTICULAR EL PALQUIAL","4204","SALAMANCA","1","","1"
"1041","ESCUELA PARTICULAR CAJON DE QUELEN","4204","SALAMANCA","5","","5"
"1042","ESCUELA MUNICIPAL COLLIGUAY","4204","SALAMANCA","4","","4"
"1045","ESCUELA PARTICULAR PUNTA NUEVA","4204","SALAMANCA","3","","3"
"1046","ESCUELA PARTICULAR PLANTA PELADEROS","4204","SALAMANCA","1","","1"
"1047","ESCUELA PARTICULAR VALLE CAMISAS","4204","SALAMANCA","2","","2"
"1048","LICEO NICOLAS FEDERICO LOHSE VARGAS","4203","LOS VILOS","","126","126"
"1049","COLEGIO DIEGO DE ALMAGRO","4203","LOS VILOS","55","","55"
"1050","ESCUELA BASICA ERCOLE BENCINI","4203","LOS VILOS","18","","18"
"1051","ESCUELA BASICA TERESA CANNON DE B.","4203","LOS VILOS","26","","26"
"1052","ESCUELA BASICA PABLO BARRIOLHET","4203","LOS VILOS","12","","12"
"1053","ESCUELA BASICA FORJADORES DE CHILE","4203","LOS VILOS","3","","3"
"1055","ESCUELA LOS MAQUIS","4203","LOS VILOS","5","","5"
"1059","ESCUELA CLARA VIAL ORREGO","4203","LOS VILOS","10","","10"
"1061","ESCUELA TILAMA","4203","LOS VILOS","2","","2"
"1064","ESCUELA BASICA EL QUELON","4203","LOS VILOS","1","","1"
"1066","ESCUELA PARTICULAR DIVINA PROVIDENCIA","4203","LOS VILOS","73","","73"
"1071","ESCUELA PARTICULAR EL ROMERO","4203","LOS VILOS","2","","2"
"1072","ESCUELA PARTICULAR INFIERNILLO","4203","LOS VILOS","2","","2"
"1076","ESCUELA PARTICULAR MAIMALICAN","4203","LOS VILOS","1","","1"
"1077","ESCUELA MUNICIPAL CANELA BAJA","4202","CANELA","41","","41"
"1078","ESCUELA BASICA JUAN ANTONIO RIOS","4202","CANELA","12","","12"
"1080","ESC.BASICA JOSE ANTONIO ECHAVARRIA","4202","CANELA","3","","3"
"1082","ESC.BASICA MERCEDES MARIN DEL SOLAR","4202","CANELA","2","","2"
"1084","ESCUELA BASICA JABONERIA","4202","CANELA","3","","3"
"1085","ESCUELA BASICA PABLO NERUDA","4202","CANELA","1","","1"
"1086","ESCUELA BASICA MARIANO LATORRE","4202","CANELA","1","","1"
"1087","ESCUELA BASICA CANELA ALTA","4202","CANELA","28","","28"
"1099","ESCUELA VIOLETA PARRA","4202","CANELA","3","","3"
"1100","ESC.BASICA CARLOS VIAL ESPANTOSO","4202","CANELA","8","","8"
"1104","ESCUELA LA CORTADERA","4202","CANELA","1","","1"
"1108","ESCUELA BASICA MARTA BRUNETT","4202","CANELA","2","","2"
"1109","ESCUELA BASICA GABRIELA MISTRAL","4202","CANELA","1","","1"
"1113","ESCUELA BASICA SALVADOR REYES","4202","CANELA","1","","1"
"1114","ESCUELA PARTICULAR EL CHILCAL","4202","CANELA","1","","1"
"1116","ESCUELA PARTICULAR CANELILLA","4202","CANELA","1","","1"
"1119","COLEGIO PARTICULAR SANTA MARIA","5401","LA LIGUA","54","88","142"
"1120","CENTRO DE EDUCACION DE ADULTOS LA LIGUA","5401","LA LIGUA","","4","4"
"1121","LICEO PULMAHUE DE LA LIGUA","5401","LA LIGUA","","244","244"
"1122","ESCUELA REPUBLICA DE VENEZUELA","5401","LA LIGUA","48","","48"
"1123","ESCUELA GABRIELA MISTRAL","5401","LA LIGUA","98","57","155"
"1125","ESCUELA DIEGO PORTALES","5401","LA LIGUA","21","","21"
"1128","ESCUELA COMUNIDADES DE VALLE HERMOSO","5401","LA LIGUA","29","","29"
"1129","ESCUELA ANGEL MENAY","5401","LA LIGUA","2","","2"
"1130","ESC. BASICA LOS HORNOS DE HUAQUEN","5401","LA LIGUA","1","","1"
"1131","ESC. BASICA CASAS VIEJAS DE LONGOTOMA","5401","LA LIGUA","4","","4"
"1132","ESCUELA BASICA POZA VERDE","5401","LA LIGUA","20","","20"
"1133","ESC.BASICA LAS CASAS DE HUAQUEN","5401","LA LIGUA","2","","2"
"1134","CARMEN SANCHEZ ARAYA","5401","LA LIGUA","1","","1"
"1135","ESCUELA BASICA LOS MOLLES","5401","LA LIGUA","8","","8"
"1136","ESCUELA BASICA PUYANCON","5401","LA LIGUA","8","","8"
"1137","ESCUELA BASICA HORTENCIA POWELL S.","5401","LA LIGUA","2","","2"
"1139","ESCUELA MINISTRO GOMEZ MILLAS","5401","LA LIGUA","4","","4"
"1140","ESCUELA BASICA CARLOS ARIZTIA RUIZ","5401","LA LIGUA","10","","10"
"1142","ESCUELA LA CANELA","5401","LA LIGUA","10","","10"
"1144","ESCUELA BASICA PICHICUY","5401","LA LIGUA","2","","2"
"1145","ESCUELA ENRIQUE DOLL ROJAS","5401","LA LIGUA","5","","5"
"1147","ESCUELA FERNANDO GARCIA OLDINI","5404","PETORCA","9","","9"
"1148","LICEO JOSE MANUEL BORGONO NUNEZ","5404","PETORCA","18","78","96"
"1149","LICEO CORDILLERA","5404","PETORCA","11","30","41"
"1150","ESCUELA BASICA NEFTALI REYES B.","5404","PETORCA","1","","1"
"1151","ESCUELA BASICA VILLA SANTA ANA","5404","PETORCA","1","","1"
"1152","ESCUELA EDUARDO FREI MONTALVA","5404","PETORCA","7","","7"
"1153","ESCUELA BASICA EL CRUCERO","5404","PETORCA","1","","1"
"1156","ESCUELA BASICA G-24","5404","PETORCA","6","","6"
"1157","ESCUELA BASICA LOS ALAMOS  EL SOBRANTE","5404","PETORCA","2","","2"
"1158","ESCUELA BASICA BENANCIO PEREZ","5404","PETORCA","1","","1"
"1160","ESCUELA HOGAR FRONTERIZA DE CHALACO","5404","PETORCA","1","","1"
"1161","ESCUELA BASICA PEDEGUA","5404","PETORCA","33","","33"
"1162","ESCUELA PARTICULAR JUAN PABLO II","5404","PETORCA","2","","2"
"1164","COL. CATOLICO  PDTE.MANUEL MONTT","5404","PETORCA","39","68","107"
"1166","COLEGIO SAGRADO CORAZON","5404","PETORCA","12","","12"
"1167","LICEO Y ESCUELA MUNICIPAL","5402","CABILDO","","274","274"
"1168","ESCUELA HANS WENKE MENGERS","5402","CABILDO","38","","38"
"1170","ESCUELA BASICA VALLE DE ARTIFICIO","5402","CABILDO","20","","20"
"1171","ESCUELA BASICA LA FRONTERA DE ALICAHUE","5402","CABILDO","2","","2"
"1173","ESCUELA ESTER SILVA SOMARRIVA BARTOLILLO","5402","CABILDO","10","","10"
"1174","ESCUELA BASICA SAN LORENZO","5402","CABILDO","9","","9"
"1176","ESCUELA PABLO NERUDA","5402","CABILDO","9","","9"
"1178","ESCUELA BASICA LA VINA","5402","CABILDO","19","","19"
"1180","ESCUELA BASICA G-45","5402","CABILDO","12","","12"
"1181","ESCUELA BASICA LOS ANGELES","5402","CABILDO","3","","3"
"1182","ESCUELA BASICA G-47","5402","CABILDO","2","","2"
"1183","LICEO DE ZAPALLAR","5405","ZAPALLAR","29","137","166"
"1184","ESCUELA BASICA MERCEDES MATURANA GALLARDO","5405","ZAPALLAR","21","","21"
"1185","ESCUELA BALNEARIO CACHAGUA","5405","ZAPALLAR","8","","8"
"1189","ESCUELA BASICA AURELIO DURAN ALMENDRO","5405","ZAPALLAR","13","","13"
"1190","COLEGIO PARROQUIAL FRANCISCO DIDIER","5405","ZAPALLAR","59","63","122"
"1191","ESCUELA PAPUDO","5403","PAPUDO","34","","34"
"1192","ESCUELA RURAL PULLALLY","5403","PAPUDO","15","","15"
"1194","LICEO MAXIMILIANO SALAS MARCHAN","5301","LOS ANDES","","238","238"
"1195","LICEO COMERCIAL DE LOS ANDES","5301","LOS ANDES","","286","286"
"1196","LICEO TECNICO AMANCAY","5301","LOS ANDES","","87","87"
"1197","ESCUELA ESPANA","5301","LOS ANDES","100","","100"
"1198","LICEO REPUBLICA ARGENTINA","5301","LOS ANDES","19","21","40"
"1199","LICEO DE HOMBRES AMERICA","5301","LOS ANDES","","54","54"
