Central,Clasificacion,Codigo Central,Generacion_MWh,Tecnologia,Time,Tipo Central
Solar El Romero,ERNC,Solar El Romero,97.73,Solar Fotovoltaica,Fri Aug 25 18:00:00 CLT 2017,Solar
Solar El Romero,ERNC,Solar El Romero,35.18,Solar Fotovoltaica,Fri Aug 25 19:00:00 CLT 2017,Solar
Solar El Romero,ERNC,Solar El Romero,0.6900000000000001,Solar Fotovoltaica,Fri Aug 25 20:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,0.05,Solar Fotovoltaica,Fri Aug 25 09:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,0.19,Solar Fotovoltaica,Fri Aug 25 10:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,0.81,Solar Fotovoltaica,Fri Aug 25 11:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,1.52,Solar Fotovoltaica,Fri Aug 25 12:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,2.12,Solar Fotovoltaica,Fri Aug 25 13:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,2.25,Solar Fotovoltaica,Fri Aug 25 14:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,2.18,Solar Fotovoltaica,Fri Aug 25 15:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,1.98,Solar Fotovoltaica,Fri Aug 25 16:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,1.6,Solar Fotovoltaica,Fri Aug 25 17:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,1.03,Solar Fotovoltaica,Fri Aug 25 18:00:00 CLT 2017,Solar
Solar Hormiga Solar,ERNC,Solar Hormiga Solar,0.29,Solar Fotovoltaica,Fri Aug 25 19:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.09,Solar Fotovoltaica,Fri Aug 25 11:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.15,Solar Fotovoltaica,Fri Aug 25 12:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.01,Solar Fotovoltaica,Fri Aug 25 13:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.06,Solar Fotovoltaica,Fri Aug 25 14:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.15,Solar Fotovoltaica,Fri Aug 25 15:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.13,Solar Fotovoltaica,Fri Aug 25 16:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.11,Solar Fotovoltaica,Fri Aug 25 17:00:00 CLT 2017,Solar
Solar Piloto Solar Cardones,ERNC,Solar Cardones,0.06,Solar Fotovoltaica,Fri Aug 25 18:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,9.4,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,56,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,69.7,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,68.9,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,66.6,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,66.4,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,66.9,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,68.5,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,68.7,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,63.3,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,31.7,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Llano de Llampos,ERNC,Llano de Llampos,0.2,Solar Fotovoltaica,Sat Aug 26 20:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,2.4,Solar Fotovoltaica,Sat Aug 26 08:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,17.8,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,21,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,23.1,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,18.3,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,17.9,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,15.4,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,10.5,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,4.4,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,4.7,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,2,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar San Andrés,ERNC,Solar San Andrés,0.1,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,0.17,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,0.86,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.19,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.6600000000000001,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.79,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.57,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.74,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.78,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.47,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,1.02,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Santa Cecilia,ERNC,Santa Cecilia,0.35000000000000003,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.01,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.02,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.02,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.03,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.04,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.05,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.04,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.03,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.02,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Techos de Altamira,ERNC,Techos de Altamira,0.01,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,1.79,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,8.23,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,6.46,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,6,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,9.69,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Diego de Almagro,ERNC,Solar Diego de Almagro,6.17,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,0.07,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,0.8200000000000001,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.26,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.56,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.63,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.65,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.62,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.74,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,1.43,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,0.97,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar PSF Pama,ERNC,Solar PSF Pama,0.38,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.07,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.55,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.9,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.1400000000000001,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.25,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.26,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.24,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.3599999999999999,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,1.15,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.8200000000000001,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.37,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar PSF Lomas Coloradas,ERNC,Solar PSF Lomas Coloradas,0.01,Solar Fotovoltaica,Sat Aug 26 20:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,9.29,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,24.66,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,30.01,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,30.01,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,30.01,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,32.73,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,32.98,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,33.01,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,32.99,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,31.53,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,17.9,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar PV Salvador,ERNC,Solar PV Salvador,1.07,Solar Fotovoltaica,Sat Aug 26 20:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,2.76,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,15.33,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,17.96,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,18,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,17.99,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,25.24,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,26.99,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,27.82,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,28.02,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Chañares,ERNC,Solar Chañares,21.92,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Lalackama,ERNC,Solar Lalackama,2.22,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,6.42,Solar Fotovoltaica,Sat Aug 26 08:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,31.94,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,34.76,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,34.97,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,34.09,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,35.61,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,39.97,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,35.66,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,30.12,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,28.61,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,1,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Javiera,ERNC,Solar Javiera,0.14,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.1,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.2,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.2,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.1,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.4,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.6000000000000001,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.5,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.5,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.30000000000000004,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Loma Los Colorados,ERNC,Solar Loma Los Colorados,0.1,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,20.5,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,89.17,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,109.78,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,112.59,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,111.76,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,109.19,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,110.78,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,112.38,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,111.9,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,103.35,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,51.84,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Luz del Norte,ERNC,Luz del Norte,1.9100000000000001,Solar Fotovoltaica,Sat Aug 26 20:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,0.1,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,1,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,1.9,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.4,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.7,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.8,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.8,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.6,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,2.2,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,1.5,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Luna,ERNC,Solar Luna,0.6000000000000001,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Lalackama 2,ERNC,Solar Lalackama 2,0.98,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,0.1,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,1,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,1.9,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.4,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.7,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.9,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.8,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.6,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,2.2,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,1.5,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Sol,ERNC,Solar Sol,0.6000000000000001,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,7.12,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,45.28,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,72.33,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,74.37,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,73.36,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,72.14,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,72.55,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,74.06,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,75.15,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,67.05,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,27.95,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar Carrera Pinto,ERNC,Solar Carrera Pinto,0.67,Solar Fotovoltaica,Sat Aug 26 20:00:00 CLT 2017,Solar
Solar Pampa Solar Norte,ERNC,Solar Pampa Solar Norte,0.84,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.13,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.02,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.37,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.38,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.3599999999999999,Solar Fotovoltaica,Sat Aug 26 13:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.3599999999999999,Solar Fotovoltaica,Sat Aug 26 14:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.23,Solar Fotovoltaica,Sat Aug 26 15:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.35,Solar Fotovoltaica,Sat Aug 26 16:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.3599999999999999,Solar Fotovoltaica,Sat Aug 26 17:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,1.25,Solar Fotovoltaica,Sat Aug 26 18:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.5,Solar Fotovoltaica,Sat Aug 26 19:00:00 CLT 2017,Solar
Solar La Silla,ERNC,Solar La Silla,0.01,Solar Fotovoltaica,Sat Aug 26 20:00:00 CLT 2017,Solar
Solar Las Mollacas,ERNC,Solar Las Mollacas,0.04,Solar Fotovoltaica,Sat Aug 26 08:00:00 CLT 2017,Solar
Solar Las Mollacas,ERNC,Solar Las Mollacas,0.31,Solar Fotovoltaica,Sat Aug 26 09:00:00 CLT 2017,Solar
Solar Las Mollacas,ERNC,Solar Las Mollacas,1.01,Solar Fotovoltaica,Sat Aug 26 10:00:00 CLT 2017,Solar
Solar Las Mollacas,ERNC,Solar Las Mollacas,1.87,Solar Fotovoltaica,Sat Aug 26 11:00:00 CLT 2017,Solar
Solar Las Mollacas,ERNC,Solar Las Mollacas,2.2,Solar Fotovoltaica,Sat Aug 26 12:00:00 CLT 2017,Solar
